index,courseCode,studyPeriod,academicYear,teacherId,assignedHours,courseInstance,Course code_y,reportedHours
1709,1037,1.0,2016-2017,19690408-0009,280.0,I-684,I-684,286.0
1710,1037,1.0,2016-2017,19750102-0059,140.0,I-684,I-684,127.0
1711,1037,1.0,2016-2017,19920504-0093,140.0,I-684,I-684,122.0
1712,1292,3.0,2017-2018,19560812-0016,240.0,I-685,I-685,225.0
1713,1292,3.0,2017-2018,19761024-0034,120.0,I-685,I-685,120.0
1714,1257,4.0,2017-2018,19560705-0025,260.0,I-686,I-686,249.0
1715,1257,4.0,2017-2018,19781130-0054,100.0,I-686,I-686,117.0
1716,1257,4.0,2017-2018,19910421-0067,100.0,I-686,I-686,82.0
1717,1250,1.0,2017-2018,19601021-0018,280.0,I-687,I-687,274.0
1718,1250,1.0,2017-2018,19790702-0038,120.0,I-687,I-687,129.0
1719,1250,1.0,2017-2018,19900701-0113,100.0,I-687,I-687,87.0
1720,1293,2.0,2017-2018,19600905-0003,240.0,I-688,I-688,231.0
1721,1293,2.0,2017-2018,19750417-0051,100.0,I-688,I-688,115.0
1722,1247,2.0,2017-2018,19620831-0024,260.0,I-689,I-689,254.0
1723,1247,2.0,2017-2018,19780602-0035,100.0,I-689,I-689,111.0
1724,1247,2.0,2017-2018,19900128-0095,140.0,I-689,I-689,150.0
1725,1073,4.0,2017-2018,19570615-0011,260.0,I-690,I-690,264.0
1726,1073,4.0,2017-2018,19751018-0039,100.0,I-690,I-690,106.0
1727,1019,2.0,2017-2018,19620424-0026,260.0,I-691,I-691,259.0
1728,1019,2.0,2017-2018,19790708-0041,140.0,I-691,I-691,158.0
1729,1019,2.0,2017-2018,19901026-0111,100.0,I-691,I-691,104.0
1730,1297,1.0,2018-2019,19600814-0002,260.0,I-692,I-692,262.0
1731,1297,1.0,2018-2019,19750417-0051,140.0,I-692,I-692,132.0
1732,1297,1.0,2018-2019,19910214-0084,100.0,I-692,I-692,99.0
1733,1078,1.0,2018-2019,19560612-0010,260.0,I-693,I-693,249.0
1734,1078,1.0,2018-2019,19750417-0051,120.0,I-693,I-693,116.0
1735,1086,4.0,2018-2019,19690408-0009,280.0,I-694,I-694,272.0
1736,1086,4.0,2018-2019,19750220-0037,140.0,I-694,I-694,148.0
1737,1086,4.0,2018-2019,19900307-0105,140.0,I-694,I-694,134.0
1738,1003,1.0,2018-2019,19620522-0023,260.0,I-695,I-695,243.0
1739,1003,1.0,2018-2019,19790717-0045,100.0,I-695,I-695,96.0
1740,1294,4.0,2018-2019,19690917-0022,260.0,I-696,I-696,240.0
1741,1294,4.0,2018-2019,19780602-0035,140.0,I-696,I-696,142.0
1742,1215,1.0,2018-2019,19570826-0012,280.0,I-697,I-697,276.0
1743,1215,1.0,2018-2019,19761024-0034,100.0,I-697,I-697,107.0
1744,1215,1.0,2018-2019,19920320-0121,140.0,I-697,I-697,159.0
1745,1120,4.0,2018-2019,19620831-0024,260.0,I-698,I-698,280.0
1746,1120,4.0,2018-2019,19790702-0038,140.0,I-698,I-698,127.0
1747,1042,3.0,2018-2019,19560705-0025,280.0,I-699,I-699,295.0
1748,1042,3.0,2018-2019,19781217-0053,120.0,I-699,I-699,111.0
1749,1139,4.0,2019-2020,19601021-0018,280.0,I-700,I-700,275.0
1750,1139,4.0,2019-2020,19760524-0046,100.0,I-700,I-700,102.0
1751,1270,2.0,2019-2020,19630126-0001,260.0,I-701,I-701,260.0
1752,1270,2.0,2019-2020,19770713-0042,120.0,I-701,I-701,122.0
1753,1198,1.0,2019-2020,19650303-0019,240.0,I-702,I-702,259.0
1754,1198,1.0,2019-2020,19750417-0051,100.0,I-702,I-702,91.0
1755,1198,1.0,2019-2020,19900430-0112,140.0,I-702,I-702,135.0
1756,1164,4.0,2019-2020,19690408-0009,240.0,I-703,I-703,224.0
1757,1164,4.0,2019-2020,19750331-0036,120.0,I-703,I-703,109.0
1758,1273,2.0,2019-2020,19610620-0006,240.0,I-704,I-704,257.0
1759,1273,2.0,2019-2020,19761024-0034,140.0,I-704,I-704,143.0
1760,1273,2.0,2019-2020,19930508-0061,120.0,I-704,I-704,117.0
1761,1105,2.0,2019-2020,19620522-0023,260.0,I-705,I-705,242.0
1762,1105,2.0,2019-2020,19780424-0057,140.0,I-705,I-705,121.0
1763,1070,1.0,2019-2020,19570828-0008,260.0,I-706,I-706,256.0
1764,1070,1.0,2019-2020,19750220-0037,120.0,I-706,I-706,129.0
1765,1070,1.0,2019-2020,19901011-0119,120.0,I-706,I-706,107.0
1766,1042,2.0,2019-2020,19600905-0003,240.0,I-707,I-707,234.0
1767,1042,2.0,2019-2020,19780317-0052,100.0,I-707,I-707,104.0
1768,1031,4.0,2019-2020,19610620-0006,280.0,I-708,I-708,267.0
1769,1031,4.0,2019-2020,19781125-0031,120.0,I-708,I-708,134.0
1770,1106,3.0,2020-2021,19630126-0001,260.0,I-709,I-709,251.0
1771,1106,3.0,2020-2021,19781125-0031,140.0,I-709,I-709,134.0
1772,1106,3.0,2020-2021,19900124-0064,100.0,I-709,I-709,85.0
1773,1160,3.0,2020-2021,19610623-0005,240.0,I-710,I-710,220.0
1774,1160,3.0,2020-2021,19750906-0032,120.0,I-710,I-710,100.0
1775,1091,3.0,2020-2021,19600529-0021,280.0,I-711,I-711,266.0
1776,1091,3.0,2020-2021,19790618-0048,140.0,I-711,I-711,129.0
1777,1062,2.0,2020-2021,19601021-0018,280.0,I-712,I-712,276.0
1778,1062,2.0,2020-2021,19751018-0039,120.0,I-712,I-712,100.0
1779,1062,2.0,2020-2021,19931118-0062,140.0,I-712,I-712,157.0
1780,1265,3.0,2020-2021,19620831-0024,260.0,I-713,I-713,240.0
1781,1265,3.0,2020-2021,19750512-0043,120.0,I-713,I-713,127.0
1782,1265,3.0,2020-2021,19900124-0064,140.0,I-713,I-713,129.0
1783,1175,1.0,2020-2021,19610918-0027,260.0,I-714,I-714,263.0
1784,1175,1.0,2020-2021,19790717-0045,100.0,I-714,I-714,107.0
1785,1142,4.0,2020-2021,19600905-0003,240.0,I-715,I-715,226.0
1786,1142,4.0,2020-2021,19780815-0047,100.0,I-715,I-715,95.0
1787,1142,4.0,2020-2021,19920826-0088,100.0,I-715,I-715,103.0
1788,1077,3.0,2020-2021,19690917-0022,240.0,I-716,I-716,236.0
1789,1077,3.0,2020-2021,19761020-0044,120.0,I-716,I-716,139.0
1790,1012,3.0,2020-2021,19561222-0030,240.0,I-717,I-717,254.0
1791,1012,3.0,2020-2021,19761020-0044,140.0,I-717,I-717,132.0
1792,1012,3.0,2020-2021,19930919-0137,100.0,I-717,I-717,100.0
1793,1231,1.0,2021-2022,19620424-0026,240.0,I-718,I-718,258.0
1794,1231,1.0,2021-2022,19790717-0045,100.0,I-718,I-718,96.0
1795,1231,1.0,2021-2022,19900723-0126,140.0,I-718,I-718,156.0
1796,1026,2.0,2021-2022,19650303-0019,260.0,I-719,I-719,271.0
1797,1026,2.0,2021-2022,19780602-0035,140.0,I-719,I-719,139.0
1798,1274,4.0,2021-2022,19560612-0010,240.0,I-720,I-720,260.0
1799,1274,4.0,2021-2022,19760524-0046,120.0,I-720,I-720,134.0
1800,1260,2.0,2021-2022,19630126-0001,240.0,I-721,I-721,246.0
1801,1260,2.0,2021-2022,19750417-0051,140.0,I-721,I-721,157.0
1802,1039,2.0,2021-2022,19640414-0013,240.0,I-722,I-722,228.0
1803,1039,2.0,2021-2022,19750417-0051,120.0,I-722,I-722,110.0
1804,1029,4.0,2021-2022,19620831-0024,280.0,I-723,I-723,294.0
1805,1029,4.0,2021-2022,19750705-0033,100.0,I-723,I-723,104.0
1806,1279,2.0,2021-2022,19690917-0022,240.0,I-724,I-724,226.0
1807,1279,2.0,2021-2022,19751018-0039,100.0,I-724,I-724,116.0
1808,1155,2.0,2021-2022,19610620-0006,280.0,I-725,I-725,270.0
1809,1155,2.0,2021-2022,19780317-0052,120.0,I-725,I-725,138.0
1810,1137,2.0,2021-2022,19620831-0024,240.0,I-726,I-726,254.0
1811,1137,2.0,2021-2022,19790717-0045,140.0,I-726,I-726,134.0
1812,1137,2.0,2021-2022,19920602-0073,100.0,I-726,I-726,102.0
1813,1089,2.0,2021-2022,19620424-0026,260.0,I-727,I-727,276.0
1814,1089,2.0,2021-2022,19761024-0034,120.0,I-727,I-727,107.0
1815,1074,4.0,2021-2022,19690408-0009,260.0,I-728,I-728,264.0
1816,1074,4.0,2021-2022,19750331-0036,120.0,I-728,I-728,109.0
1817,1074,4.0,2021-2022,19900201-0074,140.0,I-728,I-728,140.0
1818,1010,1.0,2021-2022,19610620-0006,240.0,I-729,I-729,255.0
1819,1010,1.0,2021-2022,19771013-0040,140.0,I-729,I-729,160.0
1820,1071,4.0,2022-2023,19570615-0011,280.0,I-730,I-730,281.0
1821,1071,4.0,2022-2023,19780317-0052,120.0,I-730,I-730,115.0
1822,1071,4.0,2022-2023,19910927-0128,120.0,I-730,I-730,133.0
1823,1076,4.0,2022-2023,19640414-0013,240.0,I-731,I-731,239.0
1824,1076,4.0,2022-2023,19761009-0055,100.0,I-731,I-731,84.0
1825,1044,2.0,2022-2023,19690917-0022,260.0,I-732,I-732,271.0
1826,1044,2.0,2022-2023,19750122-0056,100.0,I-732,I-732,105.0
1827,1044,2.0,2022-2023,19900619-0076,120.0,I-732,I-732,123.0
1828,1009,2.0,2022-2023,19601021-0018,280.0,I-733,I-733,293.0
1829,1009,2.0,2022-2023,19750122-0056,140.0,I-733,I-733,128.0
1830,1270,3.0,2022-2023,19570828-0008,260.0,I-734,I-734,256.0
1831,1270,3.0,2022-2023,19750512-0043,140.0,I-734,I-734,132.0
1832,1197,4.0,2022-2023,19630126-0001,280.0,I-735,I-735,269.0
1833,1197,4.0,2022-2023,19750122-0056,120.0,I-735,I-735,118.0
1834,1155,4.0,2022-2023,19601021-0018,240.0,I-736,I-736,220.0
1835,1155,4.0,2022-2023,19750906-0032,100.0,I-736,I-736,113.0
1836,1152,1.0,2022-2023,19600814-0002,260.0,I-737,I-737,280.0
1837,1152,1.0,2022-2023,19790426-0049,120.0,I-737,I-737,113.0
1838,1078,1.0,2022-2023,19640414-0013,280.0,I-738,I-738,260.0
1839,1078,1.0,2022-2023,19770224-0058,140.0,I-738,I-738,150.0
1840,1068,1.0,2023-2024,19601021-0018,240.0,I-739,I-739,233.0
1841,1068,1.0,2023-2024,19761020-0044,140.0,I-739,I-739,126.0
1842,1068,1.0,2023-2024,19900909-0123,140.0,I-739,I-739,129.0
1843,1012,1.0,2023-2024,19690917-0022,240.0,I-740,I-740,230.0
1844,1012,1.0,2023-2024,19750722-0060,140.0,I-740,I-740,130.0
1845,1186,1.0,2023-2024,19570826-0012,260.0,I-741,I-741,266.0
1846,1186,1.0,2023-2024,19770224-0058,100.0,I-741,I-741,101.0
1847,1186,1.0,2023-2024,19920206-0072,120.0,I-741,I-741,123.0
1848,1169,2.0,2023-2024,19611219-0014,260.0,I-742,I-742,280.0
1849,1169,2.0,2023-2024,19750417-0051,100.0,I-742,I-742,120.0
1850,1169,2.0,2023-2024,19930512-0117,140.0,I-742,I-742,147.0
1851,1072,2.0,2023-2024,19570826-0012,240.0,I-743,I-743,254.0
1852,1072,2.0,2023-2024,19750722-0060,100.0,I-743,I-743,102.0
1853,1072,2.0,2023-2024,19931231-0099,140.0,I-743,I-743,133.0
1854,1267,3.0,2023-2024,19580218-0007,280.0,I-744,I-744,300.0
1855,1267,3.0,2023-2024,19790708-0041,100.0,I-744,I-744,98.0
1856,1197,2.0,2023-2024,19600529-0021,280.0,I-745,I-745,300.0
1857,1197,2.0,2023-2024,19750331-0036,100.0,I-745,I-745,113.0
1858,1161,1.0,2023-2024,19570828-0008,240.0,I-746,I-746,256.0
1859,1161,1.0,2023-2024,19771013-0040,100.0,I-746,I-746,87.0
1860,1065,1.0,2023-2024,19680712-0028,240.0,I-747,I-747,227.0
1861,1065,1.0,2023-2024,19790426-0049,140.0,I-747,I-747,143.0
1862,1062,2.0,2023-2024,19570826-0012,280.0,I-748,I-748,268.0
1863,1062,2.0,2023-2024,19750906-0032,120.0,I-748,I-748,111.0
1864,1062,2.0,2023-2024,19900201-0074,120.0,I-748,I-748,110.0
1865,1006,1.0,2023-2024,19570828-0008,240.0,I-749,I-749,242.0
1866,1006,1.0,2023-2024,19750220-0037,140.0,I-749,I-749,150.0
1867,1006,1.0,2023-2024,19931212-0079,100.0,I-749,I-749,99.0
1868,1163,1.0,2013-2014,19600905-0003,240.0,I-750,I-750,223.0
1869,1163,1.0,2013-2014,19790426-0049,120.0,I-750,I-750,124.0
1870,1292,2.0,2013-2014,19630126-0001,260.0,I-751,I-751,249.0
1871,1292,2.0,2013-2014,19761020-0044,120.0,I-751,I-751,108.0
1872,1227,1.0,2013-2014,19630126-0001,240.0,I-752,I-752,243.0
1873,1227,1.0,2013-2014,19760524-0046,120.0,I-752,I-752,136.0
1874,1227,1.0,2013-2014,19920320-0121,140.0,I-752,I-752,127.0
1875,1197,1.0,2013-2014,19600905-0003,280.0,I-753,I-753,278.0
1876,1197,1.0,2013-2014,19751018-0039,120.0,I-753,I-753,136.0
1877,1299,1.0,2013-2014,19680712-0028,280.0,I-754,I-754,260.0
1878,1299,1.0,2013-2014,19780424-0057,120.0,I-754,I-754,126.0
1879,1181,4.0,2013-2014,19660630-0020,260.0,I-755,I-755,262.0
1880,1181,4.0,2013-2014,19751018-0039,120.0,I-755,I-755,117.0
1881,1170,4.0,2013-2014,19580218-0007,240.0,I-756,I-756,245.0
1882,1170,4.0,2013-2014,19750705-0033,140.0,I-756,I-756,159.0
1883,1010,2.0,2013-2014,19640414-0013,260.0,I-757,I-757,272.0
1884,1010,2.0,2013-2014,19771013-0040,140.0,I-757,I-757,158.0
1885,1010,2.0,2013-2014,19930616-0127,140.0,I-757,I-757,153.0
1886,1248,4.0,2014-2015,19570828-0008,280.0,I-758,I-758,291.0
1887,1248,4.0,2014-2015,19750512-0043,100.0,I-758,I-758,115.0
1888,1105,1.0,2014-2015,19600814-0002,260.0,I-759,I-759,245.0
1889,1105,1.0,2014-2015,19781217-0053,120.0,I-759,I-759,104.0
1890,1105,1.0,2014-2015,19901026-0111,100.0,I-759,I-759,118.0
1891,1065,3.0,2014-2015,19600814-0002,280.0,I-760,I-760,288.0
1892,1065,3.0,2014-2015,19790717-0045,120.0,I-760,I-760,106.0
1893,1065,3.0,2014-2015,19931226-0118,140.0,I-760,I-760,141.0
1894,1043,4.0,2014-2015,19600905-0003,240.0,I-761,I-761,256.0
1895,1043,4.0,2014-2015,19781217-0053,100.0,I-761,I-761,84.0
1896,1008,3.0,2014-2015,19600529-0021,240.0,I-762,I-762,242.0
1897,1008,3.0,2014-2015,19761020-0044,140.0,I-762,I-762,121.0
1898,1218,2.0,2014-2015,19680712-0028,240.0,I-763,I-763,250.0
1899,1218,2.0,2014-2015,19760524-0046,120.0,I-763,I-763,117.0
1900,1217,2.0,2014-2015,19610620-0006,280.0,I-764,I-764,288.0
1901,1217,2.0,2014-2015,19750122-0056,140.0,I-764,I-764,148.0
1902,1208,1.0,2014-2015,19580515-0017,240.0,I-765,I-765,228.0
1903,1208,1.0,2014-2015,19790426-0049,120.0,I-765,I-765,123.0
1904,1208,1.0,2014-2015,19910122-0077,100.0,I-765,I-765,102.0
1905,1037,1.0,2014-2015,19570826-0012,280.0,I-766,I-766,291.0
1906,1037,1.0,2014-2015,19780317-0052,120.0,I-766,I-766,135.0
1907,1291,4.0,2015-2016,19600814-0002,240.0,I-767,I-767,229.0
1908,1291,4.0,2015-2016,19750122-0056,140.0,I-767,I-767,125.0
1909,1208,2.0,2015-2016,19680712-0028,240.0,I-768,I-768,224.0
1910,1208,2.0,2015-2016,19750512-0043,140.0,I-768,I-768,146.0
1911,1287,1.0,2015-2016,19610623-0005,260.0,I-769,I-769,256.0
1912,1287,1.0,2015-2016,19780317-0052,100.0,I-769,I-769,100.0
1913,1066,4.0,2015-2016,19680712-0028,280.0,I-770,I-770,275.0
1914,1066,4.0,2015-2016,19781130-0054,140.0,I-770,I-770,150.0
1915,1279,3.0,2015-2016,19690513-0015,280.0,I-771,I-771,285.0
1916,1279,3.0,2015-2016,19790618-0048,140.0,I-771,I-771,120.0
1917,1153,4.0,2015-2016,19600905-0003,240.0,I-772,I-772,222.0
1918,1153,4.0,2015-2016,19750906-0032,140.0,I-772,I-772,146.0
1919,1153,4.0,2015-2016,19900211-0140,100.0,I-772,I-772,111.0
1920,1110,1.0,2015-2016,19610918-0027,240.0,I-773,I-773,251.0
1921,1110,1.0,2015-2016,19781125-0031,120.0,I-773,I-773,109.0
1922,1110,1.0,2015-2016,19900619-0076,140.0,I-773,I-773,142.0
1923,1108,3.0,2015-2016,19610623-0005,280.0,I-774,I-774,266.0
1924,1108,3.0,2015-2016,19750705-0033,120.0,I-774,I-774,134.0
1925,1080,1.0,2015-2016,19620831-0024,240.0,I-775,I-775,221.0
1926,1080,1.0,2015-2016,19790717-0045,140.0,I-775,I-775,126.0
1927,1080,1.0,2015-2016,19901219-0125,140.0,I-775,I-775,150.0
1928,1054,4.0,2015-2016,19580515-0017,240.0,I-776,I-776,245.0
1929,1054,4.0,2015-2016,19760524-0046,120.0,I-776,I-776,127.0
1930,1054,4.0,2015-2016,19911025-0091,100.0,I-776,I-776,102.0
1931,1265,4.0,2016-2017,19570828-0008,280.0,I-777,I-777,296.0
1932,1265,4.0,2016-2017,19780424-0057,100.0,I-777,I-777,105.0
1933,1222,3.0,2016-2017,19640414-0013,280.0,I-778,I-778,293.0
1934,1222,3.0,2016-2017,19750220-0037,100.0,I-778,I-778,96.0
1935,1067,4.0,2016-2017,19660630-0020,260.0,I-779,I-779,277.0
1936,1067,4.0,2016-2017,19750705-0033,120.0,I-779,I-779,117.0
1937,1067,4.0,2016-2017,19910921-0136,120.0,I-779,I-779,105.0
1938,1038,3.0,2016-2017,19580218-0007,260.0,I-780,I-780,278.0
1939,1038,3.0,2016-2017,19780424-0057,100.0,I-780,I-780,113.0
1940,1006,2.0,2016-2017,19560812-0016,260.0,I-781,I-781,279.0
1941,1006,2.0,2016-2017,19780424-0057,100.0,I-781,I-781,84.0
1942,1006,2.0,2016-2017,19931212-0079,140.0,I-781,I-781,123.0
1943,1185,2.0,2016-2017,19561222-0030,240.0,I-782,I-782,254.0
1944,1185,2.0,2016-2017,19750102-0059,140.0,I-782,I-782,153.0
1945,1185,2.0,2016-2017,19910421-0067,100.0,I-782,I-782,111.0
1946,1173,4.0,2016-2017,19561222-0030,240.0,I-783,I-783,233.0
1947,1173,4.0,2016-2017,19770713-0042,100.0,I-783,I-783,101.0
1948,1095,3.0,2016-2017,19601021-0018,280.0,I-784,I-784,261.0
1949,1095,3.0,2016-2017,19750331-0036,140.0,I-784,I-784,122.0
1950,1095,3.0,2016-2017,19900201-0074,100.0,I-784,I-784,86.0
1951,1083,1.0,2016-2017,19600529-0021,280.0,I-785,I-785,274.0
1952,1083,1.0,2016-2017,19790717-0045,100.0,I-785,I-785,109.0
1953,1083,1.0,2016-2017,19900723-0126,100.0,I-785,I-785,113.0
1954,1066,3.0,2016-2017,19620424-0026,280.0,I-786,I-786,273.0
1955,1066,3.0,2016-2017,19761024-0034,140.0,I-786,I-786,152.0
1956,1066,3.0,2016-2017,19920122-0065,100.0,I-786,I-786,94.0
1957,1025,1.0,2016-2017,19611219-0014,240.0,I-787,I-787,251.0
1958,1025,1.0,2016-2017,19750417-0051,100.0,I-787,I-787,106.0
1959,1025,1.0,2016-2017,19910817-0092,140.0,I-787,I-787,136.0
1960,1101,3.0,2017-2018,19650303-0019,280.0,I-788,I-788,260.0
1961,1101,3.0,2017-2018,19770713-0042,120.0,I-788,I-788,123.0
1962,1101,3.0,2017-2018,19910403-0103,140.0,I-788,I-788,132.0
1963,1239,2.0,2017-2018,19561222-0030,280.0,I-789,I-789,280.0
1964,1239,2.0,2017-2018,19750906-0032,120.0,I-789,I-789,103.0
1965,1102,3.0,2017-2018,19640220-0029,240.0,I-790,I-790,240.0
1966,1102,3.0,2017-2018,19770224-0058,140.0,I-790,I-790,132.0
1967,1102,3.0,2017-2018,19920122-0065,100.0,I-790,I-790,103.0
1968,1100,3.0,2017-2018,19610623-0005,280.0,I-791,I-791,264.0
1969,1100,3.0,2017-2018,19761024-0034,120.0,I-791,I-791,124.0
1970,1238,2.0,2017-2018,19601021-0018,260.0,I-792,I-792,278.0
1971,1238,2.0,2017-2018,19760108-0050,140.0,I-792,I-792,159.0
1972,1238,2.0,2017-2018,19920504-0093,140.0,I-792,I-792,137.0
1973,1128,4.0,2017-2018,19610620-0006,240.0,I-793,I-793,226.0
1974,1128,4.0,2017-2018,19770713-0042,140.0,I-793,I-793,159.0
1975,1128,4.0,2017-2018,19930302-0135,100.0,I-793,I-793,109.0
1976,1125,4.0,2017-2018,19600905-0003,280.0,I-794,I-794,291.0
1977,1125,4.0,2017-2018,19790708-0041,120.0,I-794,I-794,132.0
1978,1125,4.0,2017-2018,19910403-0131,140.0,I-794,I-794,139.0
1979,1119,1.0,2017-2018,19630126-0001,240.0,I-795,I-795,233.0
1980,1119,1.0,2017-2018,19781125-0031,140.0,I-795,I-795,142.0
1981,1119,1.0,2017-2018,19910514-0068,100.0,I-795,I-795,115.0
1982,1142,1.0,2018-2019,19560812-0016,260.0,I-796,I-796,254.0
1983,1142,1.0,2018-2019,19781125-0031,120.0,I-796,I-796,122.0
1984,1218,3.0,2018-2019,19640414-0013,260.0,I-797,I-797,269.0
1985,1218,3.0,2018-2019,19790708-0041,140.0,I-797,I-797,157.0
1986,1218,3.0,2018-2019,19900317-0083,120.0,I-797,I-797,131.0
1987,1145,1.0,2018-2019,19600529-0021,280.0,I-798,I-798,295.0
1988,1145,1.0,2018-2019,19771013-0040,100.0,I-798,I-798,95.0
1989,1135,3.0,2018-2019,19580218-0007,260.0,I-799,I-799,271.0
1990,1135,3.0,2018-2019,19761024-0034,100.0,I-799,I-799,114.0
1991,1117,4.0,2018-2019,19570615-0011,260.0,I-800,I-800,273.0
1992,1117,4.0,2018-2019,19750722-0060,100.0,I-800,I-800,88.0
1993,1117,4.0,2018-2019,19930221-0139,140.0,I-800,I-800,146.0
1994,1199,1.0,2018-2019,19570615-0011,240.0,I-801,I-801,251.0
1995,1199,1.0,2018-2019,19781125-0031,120.0,I-801,I-801,114.0
1996,1199,1.0,2018-2019,19920826-0088,140.0,I-801,I-801,160.0
1997,1172,2.0,2018-2019,19650303-0019,240.0,I-802,I-802,251.0
1998,1172,2.0,2018-2019,19760524-0046,120.0,I-802,I-802,136.0
1999,1092,2.0,2018-2019,19640414-0013,280.0,I-803,I-803,268.0
2000,1092,2.0,2018-2019,19780815-0047,100.0,I-803,I-803,82.0
2001,1090,3.0,2018-2019,19620424-0026,280.0,I-804,I-804,292.0
2002,1090,3.0,2018-2019,19750512-0043,120.0,I-804,I-804,124.0
2003,1041,4.0,2018-2019,19600814-0002,240.0,I-805,I-805,258.0
2004,1041,4.0,2018-2019,19750122-0056,140.0,I-805,I-805,135.0
2005,1028,2.0,2018-2019,19600529-0021,280.0,I-806,I-806,266.0
2006,1028,2.0,2018-2019,19770713-0042,120.0,I-806,I-806,117.0
2007,1028,2.0,2018-2019,19910403-0131,120.0,I-806,I-806,133.0
2008,1009,3.0,2019-2020,19600529-0021,240.0,I-807,I-807,232.0
2009,1009,3.0,2019-2020,19761020-0044,120.0,I-807,I-807,102.0
2010,1285,1.0,2019-2020,19610623-0005,280.0,I-808,I-808,265.0
2011,1285,1.0,2019-2020,19750512-0043,120.0,I-808,I-808,138.0
2012,1004,2.0,2019-2020,19610918-0027,280.0,I-809,I-809,278.0
2013,1004,2.0,2019-2020,19750705-0033,120.0,I-809,I-809,126.0
2014,1004,2.0,2019-2020,19901011-0119,120.0,I-809,I-809,136.0
2015,1186,3.0,2019-2020,19620831-0024,240.0,I-810,I-810,253.0
2016,1186,3.0,2019-2020,19790702-0038,100.0,I-810,I-810,97.0
2017,1176,2.0,2019-2020,19600529-0021,280.0,I-811,I-811,261.0
2018,1176,2.0,2019-2020,19750705-0033,100.0,I-811,I-811,84.0
2019,1176,2.0,2019-2020,19910206-0081,100.0,I-811,I-811,85.0
2020,1141,3.0,2019-2020,19660630-0020,240.0,I-812,I-812,247.0
2021,1141,3.0,2019-2020,19781130-0054,100.0,I-812,I-812,81.0
2022,1127,3.0,2019-2020,19680712-0028,280.0,I-813,I-813,270.0
2023,1127,3.0,2019-2020,19760524-0046,100.0,I-813,I-813,109.0
2024,1127,3.0,2019-2020,19910403-0103,100.0,I-813,I-813,90.0
2025,1105,3.0,2019-2020,19640414-0013,280.0,I-814,I-814,292.0
2026,1105,3.0,2019-2020,19751018-0039,140.0,I-814,I-814,145.0
2027,1105,3.0,2019-2020,19900201-0074,100.0,I-814,I-814,99.0
2028,1249,2.0,2020-2021,19561222-0030,280.0,I-815,I-815,295.0
2029,1249,2.0,2020-2021,19750722-0060,140.0,I-815,I-815,155.0
2030,1013,3.0,2020-2021,19610620-0006,260.0,I-816,I-816,263.0
2031,1013,3.0,2020-2021,19781125-0031,120.0,I-816,I-816,105.0
2032,1226,1.0,2020-2021,19620424-0026,260.0,I-817,I-817,260.0
2033,1226,1.0,2020-2021,19790708-0041,100.0,I-817,I-817,112.0
2034,1104,3.0,2020-2021,19610918-0027,240.0,I-818,I-818,244.0
2035,1104,3.0,2020-2021,19790717-0045,100.0,I-818,I-818,105.0
2036,1104,3.0,2020-2021,19900124-0064,140.0,I-818,I-818,124.0
2037,1094,4.0,2020-2021,19580218-0007,280.0,I-819,I-819,266.0
2038,1094,4.0,2020-2021,19770713-0042,100.0,I-819,I-819,80.0
2039,1094,4.0,2020-2021,19900321-0080,100.0,I-819,I-819,83.0
2040,1032,4.0,2020-2021,19690408-0009,280.0,I-820,I-820,273.0
2041,1032,4.0,2020-2021,19770224-0058,100.0,I-820,I-820,103.0
2042,1032,4.0,2020-2021,19931212-0079,100.0,I-820,I-820,111.0
2043,1266,3.0,2020-2021,19560612-0010,280.0,I-821,I-821,290.0
2044,1266,3.0,2020-2021,19781125-0031,140.0,I-821,I-821,155.0
2045,1245,1.0,2020-2021,19561222-0030,260.0,I-822,I-822,259.0
2046,1245,1.0,2020-2021,19761020-0044,120.0,I-822,I-822,125.0
2047,1212,1.0,2020-2021,19620424-0026,260.0,I-823,I-823,275.0
2048,1212,1.0,2020-2021,19750417-0051,100.0,I-823,I-823,102.0
2049,1201,4.0,2020-2021,19560705-0025,260.0,I-824,I-824,261.0
2050,1201,4.0,2020-2021,19781130-0054,120.0,I-824,I-824,105.0
2051,1201,4.0,2020-2021,19910206-0081,140.0,I-824,I-824,133.0
2052,1184,4.0,2020-2021,19680712-0028,280.0,I-825,I-825,290.0
2053,1184,4.0,2020-2021,19780317-0052,140.0,I-825,I-825,132.0
2054,1121,1.0,2020-2021,19560705-0025,260.0,I-826,I-826,242.0
2055,1121,1.0,2020-2021,19780602-0035,120.0,I-826,I-826,109.0
2056,1121,1.0,2020-2021,19910404-0102,140.0,I-826,I-826,144.0
2057,1284,3.0,2021-2022,19580515-0017,280.0,I-827,I-827,294.0
2058,1284,3.0,2021-2022,19750102-0059,140.0,I-827,I-827,151.0
2059,1284,3.0,2021-2022,19930508-0061,120.0,I-827,I-827,137.0
2060,1173,3.0,2021-2022,19560612-0010,240.0,I-828,I-828,220.0
2061,1173,3.0,2021-2022,19750102-0059,140.0,I-828,I-828,128.0
2062,1173,3.0,2021-2022,19900902-0114,100.0,I-828,I-828,112.0
2063,1162,4.0,2021-2022,19580515-0017,240.0,I-829,I-829,235.0
2064,1162,4.0,2021-2022,19750331-0036,100.0,I-829,I-829,117.0
2065,1162,4.0,2021-2022,19900909-0123,140.0,I-829,I-829,130.0
