courseCode,studyPeriod,academicYear,teacherID,assignedHours,courseInstance,reportedHours
1142,1.0,2018-2019,19560812-0016,260.0,I-796,254.0
1142,1.0,2018-2019,19781125-0031,120.0,I-796,122.0
1218,3.0,2018-2019,19640414-0013,260.0,I-797,269.0
1218,3.0,2018-2019,19790708-0041,140.0,I-797,157.0
1218,3.0,2018-2019,19900317-0083,120.0,I-797,131.0
1145,1.0,2018-2019,19600529-0021,280.0,I-798,295.0
1145,1.0,2018-2019,19771013-0040,100.0,I-798,95.0
1135,3.0,2018-2019,19580218-0007,260.0,I-799,271.0
1135,3.0,2018-2019,19761024-0034,100.0,I-799,114.0
1117,4.0,2018-2019,19570615-0011,260.0,I-800,273.0
1117,4.0,2018-2019,19750722-0060,100.0,I-800,88.0
1117,4.0,2018-2019,19930221-0139,140.0,I-800,146.0
1199,1.0,2018-2019,19570615-0011,240.0,I-801,251.0
1199,1.0,2018-2019,19781125-0031,120.0,I-801,114.0
1199,1.0,2018-2019,19920826-0088,140.0,I-801,160.0
1172,2.0,2018-2019,19650303-0019,240.0,I-802,251.0
1172,2.0,2018-2019,19760524-0046,120.0,I-802,136.0
1092,2.0,2018-2019,19640414-0013,280.0,I-803,268.0
1092,2.0,2018-2019,19780815-0047,100.0,I-803,82.0
1090,3.0,2018-2019,19620424-0026,280.0,I-804,292.0
1090,3.0,2018-2019,19750512-0043,120.0,I-804,124.0
1041,4.0,2018-2019,19600814-0002,240.0,I-805,258.0
1041,4.0,2018-2019,19750122-0056,140.0,I-805,135.0
1028,2.0,2018-2019,19600529-0021,280.0,I-806,266.0
1028,2.0,2018-2019,19770713-0042,120.0,I-806,117.0
1028,2.0,2018-2019,19910403-0131,120.0,I-806,133.0
1009,3.0,2019-2020,19600529-0021,240.0,I-807,232.0
1009,3.0,2019-2020,19761020-0044,120.0,I-807,102.0
1285,1.0,2019-2020,19610623-0005,280.0,I-808,265.0
1285,1.0,2019-2020,19750512-0043,120.0,I-808,138.0
1004,2.0,2019-2020,19610918-0027,280.0,I-809,278.0
1004,2.0,2019-2020,19750705-0033,120.0,I-809,126.0
1004,2.0,2019-2020,19901011-0119,120.0,I-809,136.0
1186,3.0,2019-2020,19620831-0024,240.0,I-810,253.0
1186,3.0,2019-2020,19790702-0038,100.0,I-810,97.0
1176,2.0,2019-2020,19600529-0021,280.0,I-811,261.0
1176,2.0,2019-2020,19750705-0033,100.0,I-811,84.0
1176,2.0,2019-2020,19910206-0081,100.0,I-811,85.0
1141,3.0,2019-2020,19660630-0020,240.0,I-812,247.0
1141,3.0,2019-2020,19781130-0054,100.0,I-812,81.0
1127,3.0,2019-2020,19680712-0028,280.0,I-813,270.0
1127,3.0,2019-2020,19760524-0046,100.0,I-813,109.0
1127,3.0,2019-2020,19910403-0103,100.0,I-813,90.0
1105,3.0,2019-2020,19640414-0013,280.0,I-814,292.0
1105,3.0,2019-2020,19751018-0039,140.0,I-814,145.0
1105,3.0,2019-2020,19900201-0074,100.0,I-814,99.0
1249,2.0,2020-2021,19561222-0030,280.0,I-815,295.0
1249,2.0,2020-2021,19750722-0060,140.0,I-815,155.0
1013,3.0,2020-2021,19610620-0006,260.0,I-816,263.0
1013,3.0,2020-2021,19781125-0031,120.0,I-816,105.0
1226,1.0,2020-2021,19620424-0026,260.0,I-817,260.0
1226,1.0,2020-2021,19790708-0041,100.0,I-817,112.0
1104,3.0,2020-2021,19610918-0027,240.0,I-818,244.0
1104,3.0,2020-2021,19790717-0045,100.0,I-818,105.0
1104,3.0,2020-2021,19900124-0064,140.0,I-818,124.0
1094,4.0,2020-2021,19580218-0007,280.0,I-819,266.0
1094,4.0,2020-2021,19770713-0042,100.0,I-819,80.0
1094,4.0,2020-2021,19900321-0080,100.0,I-819,83.0
1032,4.0,2020-2021,19690408-0009,280.0,I-820,273.0
1032,4.0,2020-2021,19770224-0058,100.0,I-820,103.0
1032,4.0,2020-2021,19931212-0079,100.0,I-820,111.0
1266,3.0,2020-2021,19560612-0010,280.0,I-821,290.0
1266,3.0,2020-2021,19781125-0031,140.0,I-821,155.0
1245,1.0,2020-2021,19561222-0030,260.0,I-822,259.0
1245,1.0,2020-2021,19761020-0044,120.0,I-822,125.0
1212,1.0,2020-2021,19620424-0026,260.0,I-823,275.0
1212,1.0,2020-2021,19750417-0051,100.0,I-823,102.0
1201,4.0,2020-2021,19560705-0025,260.0,I-824,261.0
1201,4.0,2020-2021,19781130-0054,120.0,I-824,105.0
1201,4.0,2020-2021,19910206-0081,140.0,I-824,133.0
1184,4.0,2020-2021,19680712-0028,280.0,I-825,290.0
1184,4.0,2020-2021,19780317-0052,140.0,I-825,132.0
1121,1.0,2020-2021,19560705-0025,260.0,I-826,242.0
1121,1.0,2020-2021,19780602-0035,120.0,I-826,109.0
1121,1.0,2020-2021,19910404-0102,140.0,I-826,144.0
1284,3.0,2021-2022,19580515-0017,280.0,I-827,294.0
1284,3.0,2021-2022,19750102-0059,140.0,I-827,151.0
1284,3.0,2021-2022,19930508-0061,120.0,I-827,137.0
1173,3.0,2021-2022,19560612-0010,240.0,I-828,220.0
1173,3.0,2021-2022,19750102-0059,140.0,I-828,128.0
1173,3.0,2021-2022,19900902-0114,100.0,I-828,112.0
1162,4.0,2021-2022,19580515-0017,240.0,I-829,235.0
1162,4.0,2021-2022,19750331-0036,100.0,I-829,117.0
1162,4.0,2021-2022,19900909-0123,140.0,I-829,130.0
1111,2.0,2021-2022,19620424-0026,240.0,I-830,223.0
1111,2.0,2021-2022,19790702-0038,140.0,I-830,143.0
1107,4.0,2021-2022,19560705-0025,260.0,I-831,252.0
1107,4.0,2021-2022,19761020-0044,120.0,I-831,140.0
1107,4.0,2021-2022,19900818-0116,140.0,I-831,149.0
1183,1.0,2021-2022,19680712-0028,260.0,I-832,256.0
1183,1.0,2021-2022,19761024-0034,140.0,I-832,144.0
1168,3.0,2021-2022,19610620-0006,240.0,I-833,250.0
1168,3.0,2021-2022,19770224-0058,120.0,I-833,105.0
1168,3.0,2021-2022,19911025-0091,140.0,I-833,126.0
1120,1.0,2021-2022,19600814-0002,280.0,I-834,297.0
1120,1.0,2021-2022,19751018-0039,100.0,I-834,101.0
1075,1.0,2021-2022,19690917-0022,240.0,I-835,255.0
1075,1.0,2021-2022,19750512-0043,120.0,I-835,114.0
1035,2.0,2022-2023,19610918-0027,280.0,I-836,288.0
1035,2.0,2022-2023,19790426-0049,120.0,I-836,136.0
1233,1.0,2022-2023,19580515-0017,280.0,I-837,285.0
1233,1.0,2022-2023,19751018-0039,120.0,I-837,122.0
1233,1.0,2022-2023,19930829-0082,100.0,I-837,91.0
1213,1.0,2022-2023,19601021-0018,240.0,I-838,241.0
1213,1.0,2022-2023,19790426-0049,140.0,I-838,151.0
1212,3.0,2022-2023,19570615-0011,240.0,I-839,249.0
1212,3.0,2022-2023,19750122-0056,140.0,I-839,145.0
1212,3.0,2022-2023,19900801-0130,120.0,I-839,109.0
1109,2.0,2022-2023,19660630-0020,280.0,I-840,268.0
1109,2.0,2022-2023,19761020-0044,140.0,I-840,152.0
1109,2.0,2022-2023,19901219-0125,120.0,I-840,109.0
1054,2.0,2022-2023,19601021-0018,280.0,I-841,276.0
1054,2.0,2022-2023,19770224-0058,140.0,I-841,149.0
1054,2.0,2022-2023,19900321-0080,140.0,I-841,130.0
1012,1.0,2022-2023,19610620-0006,240.0,I-842,239.0
1012,1.0,2022-2023,19781130-0054,100.0,I-842,81.0
1012,1.0,2022-2023,19921208-0097,140.0,I-842,152.0
1293,1.0,2023-2024,19600814-0002,280.0,I-843,297.0
1293,1.0,2023-2024,19760524-0046,100.0,I-843,117.0
1293,1.0,2023-2024,19901029-0071,120.0,I-843,120.0
1269,2.0,2023-2024,19570828-0008,280.0,I-844,295.0
1269,2.0,2023-2024,19760108-0050,140.0,I-844,134.0
1206,1.0,2023-2024,19580515-0017,260.0,I-845,269.0
1206,1.0,2023-2024,19790702-0038,140.0,I-845,155.0
1206,1.0,2023-2024,19900818-0116,120.0,I-845,131.0
1005,2.0,2023-2024,19680712-0028,240.0,I-846,225.0
1005,2.0,2023-2024,19750417-0051,100.0,I-846,94.0
1005,2.0,2023-2024,19900201-0074,140.0,I-846,155.0
1229,2.0,2023-2024,19610620-0006,260.0,I-847,261.0
1229,2.0,2023-2024,19770713-0042,100.0,I-847,112.0
1212,1.0,2023-2024,19660630-0020,240.0,I-848,253.0
1212,1.0,2023-2024,19781217-0053,120.0,I-848,128.0
1141,3.0,2023-2024,19560705-0025,280.0,I-849,273.0
1141,3.0,2023-2024,19760524-0046,140.0,I-849,133.0
1141,3.0,2023-2024,19900211-0140,140.0,I-849,138.0
1109,1.0,2023-2024,19600905-0003,240.0,I-850,247.0
1109,1.0,2023-2024,19790708-0041,140.0,I-850,147.0
1109,1.0,2023-2024,19910403-0103,120.0,I-850,124.0
1248,4.0,2013-2014,19650303-0019,280.0,I-851,273.0
1248,4.0,2013-2014,19780424-0057,120.0,I-851,125.0
1004,3.0,2013-2014,19611219-0014,260.0,I-852,244.0
1004,3.0,2013-2014,19790717-0045,140.0,I-852,124.0
1004,3.0,2013-2014,19900902-0090,100.0,I-852,103.0
1275,3.0,2013-2014,19660630-0020,260.0,I-853,273.0
1275,3.0,2013-2014,19750722-0060,120.0,I-853,128.0
1236,1.0,2013-2014,19690408-0009,240.0,I-854,257.0
1236,1.0,2013-2014,19760524-0046,100.0,I-854,102.0
1236,1.0,2013-2014,19910421-0067,120.0,I-854,117.0
1158,3.0,2013-2014,19640220-0029,240.0,I-855,259.0
1158,3.0,2013-2014,19750705-0033,140.0,I-855,140.0
1158,3.0,2013-2014,19920122-0065,120.0,I-855,127.0
1297,1.0,2013-2014,19580515-0017,240.0,I-856,224.0
1297,1.0,2013-2014,19790618-0048,140.0,I-856,123.0
1297,1.0,2013-2014,19901026-0111,140.0,I-856,131.0
1195,3.0,2013-2014,19570615-0011,260.0,I-857,248.0
1195,3.0,2013-2014,19750512-0043,140.0,I-857,151.0
1192,4.0,2013-2014,19560612-0010,260.0,I-858,260.0
1192,4.0,2013-2014,19751018-0039,100.0,I-858,99.0
1042,1.0,2013-2014,19640220-0029,280.0,I-859,266.0
1042,1.0,2013-2014,19750512-0043,120.0,I-859,137.0
1042,1.0,2013-2014,19910403-0131,100.0,I-859,112.0
1009,3.0,2013-2014,19561222-0030,260.0,I-860,260.0
1009,3.0,2013-2014,19770713-0042,100.0,I-860,115.0
1009,3.0,2013-2014,19930414-0106,100.0,I-860,95.0
1264,1.0,2014-2015,19690917-0022,240.0,I-861,258.0
1264,1.0,2014-2015,19761024-0034,100.0,I-861,105.0
1264,1.0,2014-2015,19900211-0140,120.0,I-861,103.0
1118,2.0,2014-2015,19620522-0023,280.0,I-862,294.0
1118,2.0,2014-2015,19760524-0046,140.0,I-862,144.0
1201,4.0,2014-2015,19650303-0019,240.0,I-863,228.0
1201,4.0,2014-2015,19780815-0047,140.0,I-863,149.0
1183,3.0,2014-2015,19650303-0019,240.0,I-864,238.0
1183,3.0,2014-2015,19750512-0043,100.0,I-864,87.0
1183,3.0,2014-2015,19910421-0067,140.0,I-864,148.0
1030,2.0,2014-2015,19660630-0020,240.0,I-865,256.0
1030,2.0,2014-2015,19771013-0040,120.0,I-865,119.0
1030,2.0,2014-2015,19931212-0079,100.0,I-865,100.0
1239,4.0,2014-2015,19620831-0024,280.0,I-866,298.0
1239,4.0,2014-2015,19761009-0055,100.0,I-866,96.0
1160,1.0,2014-2015,19570828-0008,240.0,I-867,256.0
1160,1.0,2014-2015,19750906-0032,100.0,I-867,111.0
1039,1.0,2014-2015,19580515-0017,260.0,I-868,262.0
1039,1.0,2014-2015,19780317-0052,140.0,I-868,153.0
1005,3.0,2014-2015,19620424-0026,260.0,I-869,269.0
1005,3.0,2014-2015,19750906-0032,120.0,I-869,111.0
1005,3.0,2014-2015,19930414-0106,100.0,I-869,100.0
1201,4.0,2015-2016,19600814-0002,260.0,I-870,264.0
1201,4.0,2015-2016,19780317-0052,140.0,I-870,156.0
1061,1.0,2015-2016,19640414-0013,240.0,I-871,239.0
1061,1.0,2015-2016,19790708-0041,120.0,I-871,115.0
1265,1.0,2015-2016,19640414-0013,240.0,I-872,223.0
1265,1.0,2015-2016,19750220-0037,140.0,I-872,130.0
1265,1.0,2015-2016,19930414-0106,100.0,I-872,90.0
1223,1.0,2015-2016,19690408-0009,280.0,I-873,270.0
1223,1.0,2015-2016,19761020-0044,120.0,I-873,120.0
1194,2.0,2015-2016,19690917-0022,280.0,I-874,286.0
1194,2.0,2015-2016,19761020-0044,120.0,I-874,137.0
1194,2.0,2015-2016,19901026-0111,100.0,I-874,106.0
1149,2.0,2015-2016,19620424-0026,260.0,I-875,253.0
1149,2.0,2015-2016,19790702-0038,120.0,I-875,135.0
1266,2.0,2015-2016,19630126-0001,280.0,I-876,276.0
1266,2.0,2015-2016,19780815-0047,100.0,I-876,95.0
1266,2.0,2015-2016,19930228-0086,120.0,I-876,125.0
1206,4.0,2015-2016,19590129-0004,280.0,I-877,264.0
1206,4.0,2015-2016,19780602-0035,100.0,I-877,94.0
1206,4.0,2015-2016,19901108-0087,100.0,I-877,81.0
1144,2.0,2015-2016,19680712-0028,260.0,I-878,264.0
1144,2.0,2015-2016,19760108-0050,140.0,I-878,131.0
1144,2.0,2015-2016,19930302-0135,140.0,I-878,130.0
1128,2.0,2015-2016,19660630-0020,240.0,I-879,227.0
1128,2.0,2015-2016,19790717-0045,100.0,I-879,111.0
1121,2.0,2016-2017,19690408-0009,260.0,I-880,256.0
1121,2.0,2016-2017,19750331-0036,100.0,I-880,97.0
1121,2.0,2016-2017,19920826-0088,140.0,I-880,141.0
1230,4.0,2016-2017,19600529-0021,280.0,I-881,261.0
1230,4.0,2016-2017,19770224-0058,120.0,I-881,119.0
1230,4.0,2016-2017,19920828-0070,100.0,I-881,107.0
1111,3.0,2016-2017,19690513-0015,280.0,I-882,300.0
1111,3.0,2016-2017,19781217-0053,140.0,I-882,133.0
1111,3.0,2016-2017,19910404-0102,120.0,I-882,128.0
1095,2.0,2016-2017,19690408-0009,260.0,I-883,248.0
1095,2.0,2016-2017,19780424-0057,140.0,I-883,139.0
1095,2.0,2016-2017,19900619-0076,120.0,I-883,106.0
1284,3.0,2016-2017,19560705-0025,240.0,I-884,252.0
1284,3.0,2016-2017,19750512-0043,120.0,I-884,135.0
1243,1.0,2016-2017,19600905-0003,280.0,I-885,270.0
1243,1.0,2016-2017,19750122-0056,100.0,I-885,94.0
1225,1.0,2016-2017,19680712-0028,280.0,I-886,279.0
1225,1.0,2016-2017,19790426-0049,140.0,I-886,157.0
1225,1.0,2016-2017,19900902-0114,120.0,I-886,116.0
1223,3.0,2016-2017,19640414-0013,240.0,I-887,240.0
1223,3.0,2016-2017,19761009-0055,100.0,I-887,118.0
1221,1.0,2016-2017,19570828-0008,280.0,I-888,273.0
1221,1.0,2016-2017,19770224-0058,100.0,I-888,88.0
1221,1.0,2016-2017,19900701-0138,100.0,I-888,114.0
1089,4.0,2016-2017,19560705-0025,280.0,I-889,270.0
1089,4.0,2016-2017,19780602-0035,140.0,I-889,142.0
1233,1.0,2017-2018,19570615-0011,280.0,I-890,291.0
1233,1.0,2017-2018,19760524-0046,100.0,I-890,87.0
1175,3.0,2017-2018,19640414-0013,240.0,I-891,231.0
1175,3.0,2017-2018,19750102-0059,100.0,I-891,96.0
1229,2.0,2017-2018,19601021-0018,260.0,I-892,259.0
1229,2.0,2017-2018,19790702-0038,120.0,I-892,114.0
1082,1.0,2017-2018,19690917-0022,240.0,I-893,242.0
1082,1.0,2017-2018,19770224-0058,140.0,I-893,153.0
1275,1.0,2017-2018,19560705-0025,260.0,I-894,274.0
1275,1.0,2017-2018,19780424-0057,100.0,I-894,84.0
1085,3.0,2017-2018,19560812-0016,260.0,I-895,263.0
1085,3.0,2017-2018,19750102-0059,100.0,I-895,119.0
1085,3.0,2017-2018,19920826-0088,140.0,I-895,127.0
1083,1.0,2017-2018,19600814-0002,240.0,I-896,227.0
1083,1.0,2017-2018,19761020-0044,100.0,I-896,109.0
1045,2.0,2017-2018,19680712-0028,260.0,I-897,276.0
1045,2.0,2017-2018,19780602-0035,100.0,I-897,118.0
1045,2.0,2017-2018,19921218-0101,140.0,I-897,157.0
1063,4.0,2018-2019,19660630-0020,280.0,I-898,270.0
1063,4.0,2018-2019,19790702-0038,140.0,I-898,139.0
1256,4.0,2018-2019,19680712-0028,280.0,I-899,283.0
1256,4.0,2018-2019,19750102-0059,140.0,I-899,160.0
1256,4.0,2018-2019,19900520-0063,100.0,I-899,103.0
1064,2.0,2018-2019,19561222-0030,260.0,I-900,259.0
1064,2.0,2018-2019,19790426-0049,100.0,I-900,93.0
1260,2.0,2018-2019,19640414-0013,260.0,I-901,260.0
1260,2.0,2018-2019,19750512-0043,140.0,I-901,148.0
1260,2.0,2018-2019,19900520-0063,120.0,I-901,125.0
1248,1.0,2018-2019,19600529-0021,280.0,I-902,290.0
1248,1.0,2018-2019,19780602-0035,120.0,I-902,113.0
1145,2.0,2018-2019,19601021-0018,260.0,I-903,266.0
1145,2.0,2018-2019,19761020-0044,100.0,I-903,93.0
1072,4.0,2018-2019,19690513-0015,240.0,I-904,230.0
1072,4.0,2018-2019,19761009-0055,140.0,I-904,151.0
1072,4.0,2018-2019,19910403-0103,140.0,I-904,151.0
1225,1.0,2019-2020,19560705-0025,280.0,I-905,276.0
1225,1.0,2019-2020,19790702-0038,140.0,I-905,159.0
1078,3.0,2019-2020,19611219-0014,280.0,I-906,289.0
1078,3.0,2019-2020,19790708-0041,120.0,I-906,116.0
1078,3.0,2019-2020,19900317-0083,120.0,I-906,121.0
1233,3.0,2019-2020,19610623-0005,280.0,I-907,294.0
1233,3.0,2019-2020,19751018-0039,140.0,I-907,158.0
1204,4.0,2019-2020,19570828-0008,280.0,I-908,282.0
1204,4.0,2019-2020,19750220-0037,140.0,I-908,131.0
1204,4.0,2019-2020,19901029-0071,100.0,I-908,101.0
1122,2.0,2019-2020,19560612-0010,260.0,I-909,272.0
1122,2.0,2019-2020,19761009-0055,100.0,I-909,106.0
1122,2.0,2019-2020,19910327-0096,140.0,I-909,151.0
1198,3.0,2019-2020,19570828-0008,260.0,I-910,264.0
1198,3.0,2019-2020,19790717-0045,140.0,I-910,156.0
1198,3.0,2019-2020,19930414-0106,140.0,I-910,150.0
1187,4.0,2019-2020,19590129-0004,280.0,I-911,296.0
1187,4.0,2019-2020,19750417-0051,100.0,I-911,84.0
1187,4.0,2019-2020,19900511-0134,120.0,I-911,103.0
1168,2.0,2019-2020,19640414-0013,260.0,I-912,255.0
1168,2.0,2019-2020,19780317-0052,140.0,I-912,142.0
1091,1.0,2019-2020,19580218-0007,260.0,I-913,274.0
1091,1.0,2019-2020,19760524-0046,100.0,I-913,114.0
1010,3.0,2019-2020,19570826-0012,240.0,I-914,240.0
1010,3.0,2019-2020,19761024-0034,100.0,I-914,104.0
1248,2.0,2020-2021,19601021-0018,240.0,I-915,247.0
1248,2.0,2020-2021,19770713-0042,120.0,I-915,135.0
1248,2.0,2020-2021,19910921-0136,140.0,I-915,138.0
1030,1.0,2020-2021,19611219-0014,260.0,I-916,255.0
1030,1.0,2020-2021,19750331-0036,100.0,I-916,89.0
1238,1.0,2020-2021,19620424-0026,240.0,I-917,256.0
1238,1.0,2020-2021,19770224-0058,140.0,I-917,140.0
1017,1.0,2020-2021,19640414-0013,240.0,I-918,258.0
1017,1.0,2020-2021,19781130-0054,100.0,I-918,120.0
1017,1.0,2020-2021,19931231-0099,120.0,I-918,129.0
1282,4.0,2020-2021,19560705-0025,280.0,I-919,278.0
1282,4.0,2020-2021,19761020-0044,140.0,I-919,159.0
1257,3.0,2020-2021,19650303-0019,260.0,I-920,258.0
1257,3.0,2020-2021,19790717-0045,100.0,I-920,94.0
1257,3.0,2020-2021,19921002-0129,100.0,I-920,108.0
1231,1.0,2020-2021,19560705-0025,260.0,I-921,273.0
1231,1.0,2020-2021,19770224-0058,100.0,I-921,88.0
1149,1.0,2020-2021,19650303-0019,280.0,I-922,294.0
1149,1.0,2020-2021,19770224-0058,120.0,I-922,128.0
1149,1.0,2020-2021,19920226-0075,120.0,I-922,102.0
1107,2.0,2020-2021,19600529-0021,240.0,I-923,253.0
1107,2.0,2020-2021,19750331-0036,120.0,I-923,128.0
1107,2.0,2020-2021,19920504-0093,100.0,I-923,102.0
1028,1.0,2020-2021,19570828-0008,240.0,I-924,236.0
1028,1.0,2020-2021,19760524-0046,100.0,I-924,107.0
1028,1.0,2020-2021,19901219-0125,100.0,I-924,118.0
1057,3.0,2021-2022,19560812-0016,260.0,I-925,242.0
1057,3.0,2021-2022,19750417-0051,120.0,I-925,110.0
1057,3.0,2021-2022,19910403-0131,120.0,I-925,133.0
1162,1.0,2021-2022,19680712-0028,260.0,I-926,280.0
1162,1.0,2021-2022,19780317-0052,140.0,I-926,159.0
1162,1.0,2021-2022,19921218-0101,140.0,I-926,141.0
1156,1.0,2021-2022,19610918-0027,240.0,I-927,237.0
1156,1.0,2021-2022,19790702-0038,100.0,I-927,120.0
1156,1.0,2021-2022,19931203-0066,140.0,I-927,142.0
1296,2.0,2021-2022,19620424-0026,240.0,I-928,233.0
1296,2.0,2021-2022,19750705-0033,100.0,I-928,99.0
1250,2.0,2021-2022,19570828-0008,280.0,I-929,285.0
1250,2.0,2021-2022,19761009-0055,140.0,I-929,158.0
1250,2.0,2021-2022,19910822-0122,120.0,I-929,110.0
1225,1.0,2021-2022,19690408-0009,260.0,I-930,242.0
1225,1.0,2021-2022,19790618-0048,100.0,I-930,97.0
1168,1.0,2021-2022,19600814-0002,260.0,I-931,265.0
1168,1.0,2021-2022,19761020-0044,100.0,I-931,80.0
1096,2.0,2021-2022,19600529-0021,240.0,I-932,253.0
1096,2.0,2021-2022,19750102-0059,140.0,I-932,147.0
1070,2.0,2021-2022,19640414-0013,260.0,I-933,254.0
1070,2.0,2021-2022,19770224-0058,120.0,I-933,121.0
1070,2.0,2021-2022,19900201-0074,140.0,I-933,122.0
1247,4.0,2022-2023,19570615-0011,260.0,I-934,255.0
1247,4.0,2022-2023,19780317-0052,100.0,I-934,89.0
1247,4.0,2022-2023,19900909-0123,120.0,I-934,135.0
1041,1.0,2022-2023,19620831-0024,260.0,I-935,247.0
1041,1.0,2022-2023,19790717-0045,100.0,I-935,107.0
1159,4.0,2022-2023,19601021-0018,280.0,I-936,286.0
1159,4.0,2022-2023,19760108-0050,120.0,I-936,123.0
1128,1.0,2022-2023,19561222-0030,260.0,I-937,254.0
1128,1.0,2022-2023,19771013-0040,120.0,I-937,120.0
1128,1.0,2022-2023,19900818-0116,120.0,I-937,109.0
1281,4.0,2022-2023,19601021-0018,240.0,I-938,223.0
1281,4.0,2022-2023,19750512-0043,120.0,I-938,127.0
1281,4.0,2022-2023,19901011-0119,120.0,I-938,130.0
1205,1.0,2022-2023,19590129-0004,240.0,I-939,240.0
1205,1.0,2022-2023,19750417-0051,100.0,I-939,84.0
1132,4.0,2022-2023,19590129-0004,240.0,I-940,223.0
1132,4.0,2022-2023,19770713-0042,120.0,I-940,135.0
1113,3.0,2022-2023,19560612-0010,260.0,I-941,259.0
1113,3.0,2022-2023,19750705-0033,100.0,I-941,82.0
1082,1.0,2022-2023,19570828-0008,240.0,I-942,249.0
1082,1.0,2022-2023,19770713-0042,100.0,I-942,83.0
1068,1.0,2022-2023,19680712-0028,240.0,I-943,255.0
1068,1.0,2022-2023,19790708-0041,100.0,I-943,98.0
1288,3.0,2023-2024,19630126-0001,240.0,I-944,258.0
1288,3.0,2023-2024,19780424-0057,120.0,I-944,105.0
1288,3.0,2023-2024,19900307-0105,140.0,I-944,160.0
1207,1.0,2023-2024,19570828-0008,240.0,I-945,238.0
1207,1.0,2023-2024,19761009-0055,120.0,I-945,106.0
1184,4.0,2023-2024,19660630-0020,280.0,I-946,274.0
1184,4.0,2023-2024,19750417-0051,140.0,I-946,156.0
1183,1.0,2023-2024,19611219-0014,280.0,I-947,296.0
1183,1.0,2023-2024,19790426-0049,100.0,I-947,110.0
1167,3.0,2023-2024,19570615-0011,240.0,I-948,260.0
1167,3.0,2023-2024,19750705-0033,140.0,I-948,135.0
1101,3.0,2023-2024,19560812-0016,260.0,I-949,246.0
1101,3.0,2023-2024,19751018-0039,100.0,I-949,111.0
1101,3.0,2023-2024,19920217-0098,120.0,I-949,129.0
1267,2.0,2023-2024,19570828-0008,260.0,I-950,264.0
1267,2.0,2023-2024,19761024-0034,120.0,I-950,112.0
1114,4.0,2023-2024,19610620-0006,240.0,I-951,224.0
1114,4.0,2023-2024,19790708-0041,120.0,I-951,134.0
1092,2.0,2023-2024,19640220-0029,260.0,I-952,250.0
1092,2.0,2023-2024,19750722-0060,120.0,I-952,137.0
1041,1.0,2023-2024,19630126-0001,260.0,I-953,275.0
1041,1.0,2023-2024,19780424-0057,140.0,I-953,125.0
1041,1.0,2023-2024,19900119-0104,120.0,I-953,122.0
1102,4.0,2013-2014,19600905-0003,280.0,I-954,276.0
1102,4.0,2013-2014,19760108-0050,140.0,I-954,154.0
1075,1.0,2013-2014,19620831-0024,240.0,I-955,239.0
1075,1.0,2013-2014,19751018-0039,100.0,I-955,117.0
1075,1.0,2013-2014,19930414-0106,100.0,I-955,89.0
1265,1.0,2013-2014,19610620-0006,260.0,I-956,245.0
1265,1.0,2013-2014,19761009-0055,100.0,I-956,103.0
1180,4.0,2013-2014,19620424-0026,260.0,I-957,261.0
1180,4.0,2013-2014,19770224-0058,120.0,I-957,116.0
1062,2.0,2013-2014,19601021-0018,280.0,I-958,283.0
1062,2.0,2013-2014,19780317-0052,120.0,I-958,139.0
1062,2.0,2013-2014,19910421-0067,100.0,I-958,94.0
1049,2.0,2013-2014,19580515-0017,240.0,I-959,225.0
1049,2.0,2013-2014,19761009-0055,140.0,I-959,129.0
1049,2.0,2013-2014,19931226-0118,140.0,I-959,142.0
1110,4.0,2013-2014,19640220-0029,280.0,I-960,285.0
1110,4.0,2013-2014,19781125-0031,100.0,I-960,104.0
1110,4.0,2013-2014,19921002-0129,120.0,I-960,103.0
1086,1.0,2013-2014,19690513-0015,240.0,I-961,253.0
1086,1.0,2013-2014,19760524-0046,100.0,I-961,94.0
1070,1.0,2013-2014,19560612-0010,260.0,I-962,272.0
1070,1.0,2013-2014,19770224-0058,140.0,I-962,131.0
1068,4.0,2013-2014,19560612-0010,260.0,I-963,264.0
1068,4.0,2013-2014,19760524-0046,100.0,I-963,104.0
1068,4.0,2013-2014,19901219-0125,120.0,I-963,107.0
1029,1.0,2013-2014,19610918-0027,260.0,I-964,258.0
1029,1.0,2013-2014,19781217-0053,100.0,I-964,89.0
1232,2.0,2014-2015,19640414-0013,260.0,I-965,258.0
1232,2.0,2014-2015,19780317-0052,100.0,I-965,88.0
1232,2.0,2014-2015,19921201-0094,140.0,I-965,142.0
1065,4.0,2014-2015,19610620-0006,240.0,I-966,247.0
1065,4.0,2014-2015,19790708-0041,140.0,I-966,146.0
1054,3.0,2014-2015,19640220-0029,280.0,I-967,298.0
1054,3.0,2014-2015,19760108-0050,140.0,I-967,136.0
1037,3.0,2014-2015,19561222-0030,280.0,I-968,280.0
1037,3.0,2014-2015,19790702-0038,100.0,I-968,84.0
1037,3.0,2014-2015,19901029-0071,140.0,I-968,157.0
1280,2.0,2014-2015,19570826-0012,280.0,I-969,287.0
1280,2.0,2014-2015,19750122-0056,120.0,I-969,119.0
